dt,close,sma2,sma3,sma4,sma5,sma6,sma7,sma8,sma9,sma10,sma11,sma12,sma13,sma14,sma15,sma16,roc2,roc3,roc4,roc5,roc6,roc7,roc8,roc9,roc10,roc11,roc12,roc13,roc14,roc15,roc16,long,short
2012-08-23,0.0,0.299054373522461,0.5085369057000262,0.6392828999212021,0.7350669818754924,0.7989230365116838,0.8445345041089691,0.9069148936170164,0.9246125558182272,0.956973995271868,1.0,0.0,0.0,0.0,0.0,0.0,-4.098046725392567,-4.536789935188724,-4.89935434865173,-4.89935434865173,-4.89935434865173,-5.829259119969921,-4.682146935668063,-5.438066465256808,-6.182090670663176,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2012-08-24,0.0,0.0552407932011341,0.2691218130311576,0.4567988668555242,0.5898016997167147,0.692634560906506,0.7660866046135119,0.8211756373937587,0.8885741265344583,0.9152974504249284,0.9533865567859904,1.0,0.0,0.0,0.0,0.0,-3.186941313641667,-4.595940252776709,-5.032405642394211,-5.39308773262438,-5.39308773262438,-5.39308773262438,-6.3181647235802885,-5.177007993909399,-5.929003021148038,-6.66916448107906,0.0,0.0,0.0,0.0,0.0,0,0
2012-08-25,0.0,3.2709120272242495e-15,0.0398961284230369,0.2186614730878188,0.3958923512747863,0.5324598677997966,0.6431606636989008,0.7261862606232214,0.7907617248976931,0.8663597733711018,0.9014293072366716,0.94676581680831,1.0,0.0,0.0,0.0,-0.5191693290734767,-3.186941313641667,-4.595940252776709,-5.032405642394211,-5.39308773262438,-5.39308773262438,-5.39308773262438,-6.3181647235802885,-5.177007993909399,-5.929003021148038,-6.66916448107906,0.0,0.0,0.0,0.0,0,1
2012-08-26,3.5225206447030205e-15,7.045041289406041e-15,0.0,0.0322237960339964,0.1883852691218164,0.3552880075542842,0.4915014164305876,0.6060552407931915,0.6951526597418821,0.7664305949008474,0.8481843935101768,0.8898725212464602,0.9411636522118116,1.0,3.5225206447030205e-15,3.5225206447030205e-15,0.0,-0.5191693290734767,-3.186941313641667,-4.595940252776709,-5.032405642394211,-5.39308773262438,-5.39308773262438,-5.39308773262438,-6.3181647235802885,-5.177007993909399,-5.929003021148038,-6.66916448107906,0.0,0.0,0.0,0,1
2012-08-27,0.0,0.0347682119205333,0.0463576158940397,0.0521523178807929,0.0814569536423844,0.2152317880794569,0.3647114474928978,0.4917218543046239,0.6015452538631201,0.6894039735099297,0.7612883804936814,0.8427152317880785,0.887162506367803,0.9401608325449392,1.0,0.0,-0.2810116419108777,-0.2810116419108777,-0.7987220447284282,-3.4589972794403456,-4.864036767522018,-5.299275638581779,-5.658944170148117,-5.658944170148117,-5.658944170148117,-6.581421587062808,-5.4434716406547405,-6.19335347432024,-6.931434994379925,0.0,0.0,0,1
2012-08-28,0.0977550440466059,0.0068201193520929,0.0030311641564875,0.0011366865586828,0.0,0.0238704177322949,0.1529655340396997,0.3037794828076067,0.4362350415206222,0.553566354077862,0.6495647007156056,0.7295633229137117,0.8199881959472781,0.8715138229204724,0.9320829781187828,1.0,0.3613006824568332,0.3613006824568332,0.3613006824568332,-0.1597444089456834,-2.83715507190051,-4.25124473381846,-4.689287075867332,-5.051272312951005,-5.051272312951005,-5.051272312951005,-5.979691613388494,-4.834411876665401,-5.58912386706949,-6.331959535406528,0.0,0,1
2012-08-29,0.0,0.1654135338345852,0.1670843776106942,0.1854636591478679,0.1964912280701729,0.2038429406850274,0.2277121374865674,0.3320802005012424,0.4555834029518087,0.5664160401002506,0.6662109820004644,0.749373433583964,0.8197416618469272,0.8986752595775176,0.9456975772765244,1.0,-0.6843800322061111,-0.9634684865515776,-0.9634684865515776,-0.9634684865515776,-1.4776357827475883,-4.119704624951415,-5.515128303332051,-5.947388486465877,-6.304595518420042,-6.304595518420042,-6.304595518420042,-7.22075968409176,-6.090597639893403,-6.835347432024164,-7.56837766953915,0,0
2012-08-30,0.0,0.1588089330024805,0.2990901571546716,0.337468982630273,0.3716129032258058,0.3943755169561497,0.4106345267635588,0.4357320099255534,0.5161290322580541,0.6106203473945443,0.6965937288518018,0.7748552522746119,0.8410765413246845,0.8978376462247454,0.9607940446650144,1.0,-2.9200000000000004,-2.294685990338164,-2.569249297470899,-2.569249297470899,-2.569249297470899,-3.075079872204467,-5.674310143801009,-7.047108387590962,-7.472359893252001,-7.823775161412838,-7.823775161412838,-7.823775161412838,-8.725084618277545,-7.613247049866767,-8.345921450151062,1,0
2012-08-31,0.3148278285312715,0.0,0.0449754040758987,0.1602248770203807,0.1933942375263564,0.2286249707191245,0.2537897801425589,0.2726633872101177,0.3035839775122839,0.4059030217849639,0.5284609978917938,0.6418364956664405,0.7464187253365099,0.8360606364822842,0.9137502928086216,1.0,0.6485610052695545,-0.6800000000000028,-0.0402576489533124,-0.3211561621838665,-0.3211561621838665,-0.3211561621838665,-0.8386581469648546,-3.49786241741159,-4.902336269628504,-5.33739992375144,-5.696923661222941,-5.696923661222941,-5.696923661222941,-6.619029710417457,-5.481537875904074,0,0
2012-09-01,0.2720923170361364,0.2720923170361364,0.0,0.009717582751292,0.1117522016398432,0.1409049498937039,0.1763047156305631,0.2028545399331921,0.2235044032796709,0.258973580321904,0.3794274356072256,0.5259641664136144,0.6634118993669653,0.7916359377033565,0.9027634375949024,1.0,2.307375360527386,0.6485610052695545,-0.6800000000000028,-0.0402576489533124,-0.3211561621838665,-0.3211561621838665,-0.3211561621838665,-0.8386581469648546,-3.49786241741159,-4.902336269628504,-5.33739992375144,-5.696923661222941,-5.696923661222941,-5.696923661222941,-6.619029710417457,0,0
2012-09-02,0.2619968160109123,0.2619968160109123,0.2619968160109123,0.0072776893336325,0.0,0.0952164354483984,0.1216413788622217,0.1573800318398917,0.1851767619336257,0.2074141460086492,0.2471106332830459,0.38480782351604,0.5545039449974687,0.7155528119822044,0.867257978925027,1.0,0.0,2.307375360527386,0.6485610052695545,-0.6800000000000028,-0.0402576489533124,-0.3211561621838665,-0.3211561621838665,-0.3211561621838665,-0.8386581469648546,-3.49786241741159,-4.902336269628504,-5.33739992375144,-5.696923661222941,-5.696923661222941,-5.696923661222941,0,1
2012-09-03,0.2778581765557272,0.2778581765557272,0.2778581765557272,0.2778581765557272,0.0185238784370616,0.0,0.0959272276204652,0.1215629522431517,0.1595111754301374,0.1898697539797769,0.2147085909749171,0.260492040521003,0.4221306913058115,0.623526979532777,0.8165943077665261,1.0,0.0,0.0,2.307375360527386,0.6485610052695545,-0.6800000000000028,-0.0402576489533124,-0.3211561621838665,-0.3211561621838665,-0.3211561621838665,-0.8386581469648546,-3.49786241741159,-4.902336269628504,-5.33739992375144,-5.696923661222941,-5.696923661222941,0,1
2012-09-04,0.0,0.3402489626555973,0.4536652835407944,0.5103734439833959,0.5443983402489533,0.4121715076071693,0.4125666864256155,0.4813278008298719,0.505301982480388,0.5360995850622449,0.5612976235383051,0.5822959889349857,0.6166613469517981,0.7279193835210401,0.8663900414937754,1.0,-1.6512283527990168,-1.6512283527990168,-1.6512283527990168,0.6180469715698411,-1.0133765707336817,-2.3199999999999887,-1.6908212560386435,-1.967081493376144,-1.967081493376144,-1.967081493376144,-2.476038338658137,-5.091333074232407,-6.472615855993869,-6.900495615707203,-7.254082795290529,1,0
2012-09-05,0.0,0.0289855072463778,0.3027375201288226,0.4396135265700451,0.5217391304347799,0.576489533011247,0.4610075914423807,0.4710144927536188,0.5496511003757191,0.5816425120773101,0.6201141853316008,0.6521739130434663,0.6793013749535444,0.7204968944099351,0.8450885668276973,1.0,-1.772049939589193,-1.772049939589193,-1.772049939589193,-1.772049939589193,0.4944375772558684,-1.1349817592217315,-2.4399999999999977,-1.811594202898548,-2.0875150541950998,-2.0875150541950998,-2.0875150541950998,-2.5958466453674056,-5.20792848814613,-6.587514362313285,-7.014868471216163,0,0
2012-09-06,1.0,0.2338129496402891,0.0,0.1043165467625944,0.1669064748201403,0.2086330935251582,0.2384378211716356,0.1097122302158192,0.1055155875299615,0.1733812949640408,0.1975147155003614,0.2302158273381188,0.2578859988931861,0.2816032887975339,0.3208633093525181,0.4482913669064798,2.7846027846027743,1.0873942811115755,1.0873942811115755,1.0873942811115755,1.0873942811115755,3.419859909353118,1.743007701661936,0.4000000000000003,1.046698872785834,0.7627458851866775,0.7627458851866775,0.7627458851866775,0.2396166134185362,-2.4485036921881087,-3.868249712753724,0,1
2012-09-07,0.0,0.8152295632698795,0.6629339305711035,0.6002239641657345,0.7095184770436676,0.782381485628954,0.8344264917613216,0.8734602463605702,0.7923354485504374,0.7991041433370745,0.8583935661203569,0.8839119074281295,0.915152037212501,0.9419292913133844,0.9651362448674828,1.0,-0.8200082000820008,-0.9418509418509412,-2.5775271848570203,-2.5775271848570203,-2.5775271848570203,-2.5775271848570203,-0.3296250515039123,-1.9456830158086744,-3.2399999999999984,-2.6167471819645627,-2.8904054596547546,-2.8904054596547546,-2.8904054596547546,-3.394568690095834,-5.985231247570921,0,1
2012-09-08,0.0,7.0350765916841736e-15,0.6006600660065902,0.5495049504950503,0.5306930693069261,0.6534653465346444,0.741159830268752,0.8069306930692992,0.8580858085808392,0.788118811881196,0.802880288028834,0.8696369636963613,0.901751713632892,0.939179632248932,0.971617161716165,1.0,-3.625498007968131,-0.8200082000820008,-0.9418509418509412,-2.5775271848570203,-2.5775271848570203,-2.5775271848570203,-2.5775271848570203,-0.3296250515039123,-1.9456830158086744,-3.2399999999999984,-2.6167471819645627,-2.8904054596547546,-2.8904054596547546,-2.8904054596547546,-3.394568690095834,0,1
2012-09-09,7.723290606088031e-15,1.5446581212176062e-14,0.0,0.4945652173913093,0.4826086956521758,0.4855072463768093,0.6149068322981588,0.7119565217391304,0.7874396135265527,0.8478260869565368,0.7865612648221667,0.807971014492751,0.8812709030100252,0.9192546583850852,0.9623188405797028,1.0,0.0,-3.625498007968131,-0.8200082000820008,-0.9418509418509412,-2.5775271848570203,-2.5775271848570203,-2.5775271848570203,-2.5775271848570203,-0.3296250515039123,-1.9456830158086744,-3.2399999999999984,-2.6167471819645627,-2.8904054596547546,-2.8904054596547546,-2.8904054596547546,0,1
2012-09-10,0.0,0.3613404565323013,0.4817872753763962,0.5420106847984465,0.7195726080621677,0.745993200582808,0.7681953791715904,0.8246721709567766,0.8685985645674772,0.9037396794560504,0.9324915007285232,0.9201877934272278,0.9336870026525184,0.9635745507527924,0.981188279099886,1.0,-3.844563869367501,-3.844563869367501,-7.330677290836651,-4.633046330463298,-4.750204750204745,-6.3229963753523855,-6.3229963753523855,-6.3229963753523855,-6.3229963753523855,-4.1615162752369095,-5.715443858937985,-6.959999999999988,-6.360708534621573,-6.623845845042142,-6.623845845042142,0,0
2012-09-11,0.0348204570184948,0.0,0.2582517228871958,0.3873775843307951,0.4648531011969505,0.648531011969533,0.6914347893673338,0.726877040261158,0.7940998670051976,0.8478781284004435,0.8918785240874637,0.9285455204932892,0.9220724868167736,0.941395927250116,0.977294160319188,1.0,-3.513848697809019,-3.513848697809019,-3.513848697809019,-7.011952191235061,-4.305043050430513,-4.422604422604426,-6.000805477245264,-6.000805477245264,-6.000805477245264,-6.000805477245264,-3.831891223732997,-5.391163356303208,-6.6400000000000015,-6.038647342995174,-6.302689682858286,0,0
2012-09-12,0.0,0.0648999459167145,0.0634577248963414,0.2639264467279623,0.3842076798269317,0.4643951685595801,0.6341651858147322,0.6846944294213141,0.7268793942671662,0.7961060032450032,0.8527459560450529,0.8999459167117343,0.9398843449681724,0.9395039789847784,0.9622498647917802,1.0,-0.3009458297506429,-4.133939644481188,-4.133939644481188,-4.133939644481188,-7.609561752988048,-4.920049200492005,-5.036855036855037,-6.604913411196122,-6.604913411196122,-6.604913411196122,-6.604913411196122,-4.449938195302838,-5.999189298743413,-7.239999999999991,-6.642512077294683,0,0
2012-09-13,0.0877985797288517,0.0,0.0223800301269581,0.0129115558424747,0.1993544222078685,0.3236496664514656,0.4124319837683338,0.5965138799225375,0.6582024245032543,0.7106520335700514,0.7920652620459165,0.8599096191091038,0.9173163827779696,0.9665221802084296,0.9706046911986228,1.0,0.0856898029134578,0.4299226139294898,-3.431169904919396,-3.431169904919396,-3.431169904919396,-6.932270916334671,-4.223042230422314,-4.340704340704349,-5.9202577527184825,-5.9202577527184825,-5.9202577527184825,-5.9202577527184825,-3.74948496085703,-5.310093230644519,-6.559999999999999,0,0
2012-09-14,0.0769342852979778,0.0711059303511669,0.0031084559716391,0.012822380882999,0.0,0.1721307494293067,0.2950812847359616,0.3872941862159527,0.5768776207359883,0.645781728107251,0.7053369186547405,0.7947933362475144,0.8704872280568047,0.9353677067504874,0.9915974549516758,1.0,0.77619663648123,0.1285347043701756,0.4729148753224388,-3.3898305084745783,-3.3898305084745783,-3.3898305084745783,-6.892430278884465,-4.182041820418203,-4.2997542997543,-5.879983890455087,-5.879983890455087,-5.879983890455087,-5.879983890455087,-3.708281829419025,-5.269558167815158,0,0
2012-09-15,0.0695652173913086,0.0695652173913131,0.0653491436100212,0.00948616600791,0.0139130434782644,0.0,0.1581027667984282,0.2766798418972472,0.3689064558629752,0.5577865612648353,0.6306863097377228,0.6945981554677237,0.7885679537853496,0.8691134952004518,0.9389196310935428,1.0,0.0428082191780809,0.77619663648123,0.1285347043701756,0.4729148753224388,-3.3898305084745783,-3.3898305084745783,-3.3898305084745783,-6.892430278884465,-4.182041820418203,-4.2997542997543,-5.879983890455087,-5.879983890455087,-5.879983890455087,-5.879983890455087,-3.708281829419025,0,0
2012-09-16,0.0681730148482823,0.0681730148482875,0.0681730148482875,0.0645577792123915,0.0132214331826906,0.0151495588551595,0.0,0.1567462879277014,0.2786600674270014,0.3761910910264723,0.5756206350138231,0.6562513449537336,0.7278144708745111,0.831504196255648,0.9213686249193014,1.0,0.0,0.0428082191780809,0.77619663648123,0.1285347043701756,0.4729148753224388,-3.3898305084745783,-3.3898305084745783,-3.3898305084745783,-6.892430278884465,-4.182041820418203,-4.2997542997543,-5.879983890455087,-5.879983890455087,-5.879983890455087,-5.879983890455087,0,0
2012-09-17,0.0,0.0492307692307769,0.0656410256410359,0.0738461538461624,0.0754871794871843,0.030085470085466,0.0328205128205296,0.0184615384615566,0.1768660968660895,0.303589743589759,0.4072727272727591,0.6181196581196614,0.7069033530572025,0.7865201465201491,0.9003760683760726,1.0,-0.2567394094993624,-0.2567394094993624,-0.2140410958904159,0.5174644243208126,-0.1285347043701867,0.2149613069647449,-3.6378668871434594,-3.6378668871434594,-3.6378668871434594,-7.131474103585667,-4.428044280442811,-4.545454545454552,-6.12162706403544,-6.12162706403544,-6.12162706403544,0,0
2012-09-18,0.0864146240133005,0.0265891150810248,0.0465309513917881,0.0565018695471662,0.0624844204403874,0.0631491483174065,0.015193780046316,0.0166181969256608,0.0,0.1721645201495821,0.3130264002719739,0.4304113003739128,0.6693298392509042,0.7729835598551873,0.8668051516410468,1.0,0.0,0.0,0.0,0.0428082191780809,0.77619663648123,0.1285347043701756,0.4729148753224388,-3.3898305084745783,-3.3898305084745783,-3.3898305084745783,-6.892430278884465,-4.182041820418203,-4.2997542997543,-5.879983890455087,-5.879983890455087,0,0
2012-09-19,0.0,0.1919302071973938,0.221010541621238,0.2617230098146223,0.2861504907306454,0.302435478007988,0.3115750116840845,0.2813522355507314,0.2869259663152803,0.2774263904035058,0.4171706156439332,0.533624136677569,0.6321617313983702,0.8300358311263427,0.9189385677935292,1.0,-0.68640068640069,-0.941377834830992,-0.941377834830992,-0.941377834830992,-0.8989726027397338,-0.1724881414402856,-0.8140531276778162,-0.4729148753224499,-4.299297230260446,-4.299297230260446,-4.299297230260446,-7.76892430278886,-5.084050840508414,-5.200655200655213,-6.766008860249695,0,0
2012-09-20,0.0312093628088295,0.0,0.1421759861291706,0.1820546163849152,0.2309492847854257,0.263545730385761,0.2868289058146142,0.3016905071521641,0.2739488513220548,0.2829648894668501,0.2752098356780034,0.4299956653662689,0.5609682904871403,0.67323054059074,0.8967490247074129,1.0,-0.8130081300813052,-0.5577005577005578,-0.8130081300813052,-0.8130081300813052,-0.8130081300813052,-0.7705479452054798,-0.0431220353600769,-0.6855184233076295,-0.3439380911436029,-4.175279040926005,-4.175279040926005,-4.175279040926005,-7.649402390438253,-4.961049610496104,-5.077805077805087,0,1
2012-09-21,0.0,0.0672268907563131,0.0672268907563131,0.1904761904762007,0.2375350140055984,0.2913165266106346,0.3297318927571186,0.3585434173669796,0.3784624961095511,0.3563025210084255,0.368729309905828,0.3641456582633012,0.5205774617539259,0.6546618647458979,0.7708683473389317,1.0,-0.1295896328293633,-1.0697475395806566,-0.8151008151007999,-1.0697475395806566,-1.0697475395806566,-1.0697475395806566,-1.0273972602739656,-0.3018542475204833,-0.9425878320479808,-0.6018916595012969,-4.423315419594875,-4.423315419594875,-4.423315419594875,-7.888446215139444,-5.207052070520701,0,1
2012-09-22,0.0,1.1016166445893096e-14,0.062015503875979,0.0697674418604792,0.2108527131782892,0.2739018087855136,0.3455149501661392,0.3992248062015973,0.4409991386735628,0.4713178294574034,0.4482029598309246,0.4677002583979289,0.4651162790697659,0.6688815060908085,0.8454780361757136,1.0,-0.2588438308886887,-0.1295896328293633,-1.0697475395806566,-0.8151008151007999,-1.0697475395806566,-1.0697475395806566,-1.0697475395806566,-1.0273972602739656,-0.3018542475204833,-0.9425878320479808,-0.6018916595012969,-4.423315419594875,-4.423315419594875,-4.423315419594875,-7.888446215139444,0,1
2012-09-23,0.0,1.389814642073554e-14,1.389814642073554e-14,0.0586797066014834,0.0704156479217495,0.2216788916055224,0.2961928047502982,0.3814180929095939,0.4477044281445291,0.5007334963325636,0.5405645699045047,0.5183374083129488,0.5446680458905363,0.5448829898707611,0.7876120619396848,1.0,0.0,-0.2588438308886887,-0.1295896328293633,-1.0697475395806566,-0.8151008151007999,-1.0697475395806566,-1.0697475395806566,-1.0697475395806566,-1.0273972602739656,-0.3018542475204833,-0.9425878320479808,-0.6018916595012969,-4.423315419594875,-4.423315419594875,-4.423315419594875,0,1
2012-09-24,0.0,0.3273657289002636,0.4364876385336775,0.4910485933503881,0.548337595907923,0.5763000852514844,0.6605772743880368,0.708439897698242,0.7593066211992073,0.8000000000000261,0.8332945826552461,0.8593350383631684,0.8546134172732684,0.8724881256850614,0.8770673486785987,1.0,-1.384083044982698,-1.384083044982698,-1.639344262295073,-1.5118790496760126,-2.4390243902439046,-2.18790218790218,-2.4390243902439046,-2.4390243902439046,-2.4390243902439046,-2.397260273972601,-1.681759379042691,-2.31362467866324,-1.9776440240756756,-5.74617610582886,-5.74617610582886,0,0
2012-09-25,0.0,0.2013552758954533,0.433688286544052,0.5498547918683486,0.6195546950629188,0.6815101645692041,0.7191259853409031,0.7899322362052488,0.8346778530708837,0.8797676669893666,0.9166593329226758,0.9474023878670524,0.972224290714132,0.9746922970543512,0.9923201032591196,1.0,-2.5086505190311525,-2.5086505190311525,-2.5086505190311525,-2.761000862812768,-2.634989200863924,-3.55156183140779,-3.3033033033033066,-3.55156183140779,-3.55156183140779,-3.55156183140779,-3.51027397260274,-2.8029322984044924,-3.427592116538136,-3.09544282029236,-6.821000413393974,1,0
2012-09-26,0.0897867564534183,0.0,0.1257014590347869,0.3322109988776644,0.4561167227833807,0.5387205387205292,0.6131152797819506,0.6621773288440208,0.7442324479361494,0.7991021324354882,0.8537904295480421,0.899364010475117,0.9379262712596068,0.9696969696969716,0.976879910213248,1.0,-0.7017543859649145,-2.076124567474047,-2.076124567474047,-2.076124567474047,-2.329594477998276,-2.203023758099343,-3.123662815575523,-2.87430287430287,-3.123662815575523,-3.123662815575523,-3.123662815575523,-3.082191780821908,-2.3717119448038004,-2.999143101970858,-2.665520206362859,0,0
2012-09-27,0.8658199889563685,0.2827167310878022,0.0,0.0309221424627277,0.2191054665930269,0.3445610160132295,0.434172122741978,0.5212589729431671,0.580158291919744,0.6855880728879327,0.7573916972040077,0.8304803975703884,0.8923246824958534,0.9453340695748234,0.9895085588072888,1.0,2.395740905057675,1.228070175438578,-0.1730103806228511,-0.1730103806228511,-0.1730103806228511,-0.4314063848145033,-0.3023758099352069,-1.2409071459135723,-0.9867009867009836,-1.2409071459135723,-1.2409071459135723,-1.2409071459135723,-1.1986301369863115,-0.4743423889607689,-1.1139674378748965,0,0
2012-09-28,0.0,0.4800000000000061,0.3047619047619093,0.1599999999999993,0.1919999999999813,0.3352380952380718,0.4375510204081654,0.5142857142857459,0.5892063492063391,0.6422857142857307,0.7314285714286148,0.7942857142857,0.8580219780219778,0.91265306122449,0.959999999999996,1.0,0.0883392226148416,0.5323868677906018,-0.6140350877193002,-1.9896193771626325,-1.9896193771626325,-1.9896193771626325,-2.2433132010353685,-2.1166306695464265,-3.0380830124090763,-2.788502788502778,-3.0380830124090763,-3.0380830124090763,-3.0380830124090763,-2.996575342465746,-2.2854678740836576,0,0
2012-09-29,0.0,9.022764898540856e-15,0.3555555555555531,0.2539682539682458,0.142222222222205,0.1777777777777495,0.3192743764172271,0.4253968253968579,0.5079365079365006,0.5892063492063682,0.6487734487734923,0.7449735449735361,0.8146520146520124,0.8852607709750566,0.946455026455027,1.0,-1.8197573656845711,0.0883392226148416,0.5323868677906018,-0.6140350877193002,-1.9896193771626325,-1.9896193771626325,-1.9896193771626325,-2.2433132010353685,-2.1166306695464265,-3.0380830124090763,-2.788502788502778,-3.0380830124090763,-3.0380830124090763,-3.0380830124090763,-2.996575342465746,0,0
2012-09-30,0.0,1.0168769026978016e-14,0.0,0.3005366726296821,0.2289803220035489,0.1335718545020651,0.1717352415026769,0.3148479427549535,0.4261578215066474,0.5152057245080716,0.6036753943731101,0.6702444841979625,0.7750103206274974,0.8525428060311766,0.9311866428145544,1.0,0.0,-1.8197573656845711,0.0883392226148416,0.5323868677906018,-0.6140350877193002,-1.9896193771626325,-1.9896193771626325,-1.9896193771626325,-2.2433132010353685,-2.1166306695464265,-3.0380830124090763,-2.788502788502778,-3.0380830124090763,-3.0380830124090763,-3.0380830124090763,0,0
2012-10-01,0.2620087336244585,0.0873362445415027,0.0291120815138507,0.0,0.2759825327510631,0.2037845705967693,0.1023081721771612,0.1397379912664192,0.2930616205725213,0.4157205240174948,0.5160778086542812,0.617176128093155,0.6946590527376569,0.8159700561447297,0.907132459970885,1.0,0.4413062665489908,0.4413062665489908,-1.3864818024263317,0.5300353356890497,0.976042590949433,-0.1754385964912286,-1.557093425605538,-1.557093425605538,-1.557093425605538,-1.811906816220876,-1.6846652267818452,-2.610183996576809,-2.3595023595023523,-2.610183996576809,-2.610183996576809,0,0
2012-10-02,0.5582442318514389,0.3781654473832611,0.1680735321703791,0.0630275745638981,0.0,0.2731194897767481,0.1852238925958833,0.0630275745639461,0.0980428937660211,0.2701181767023545,0.4109070445593632,0.5282311011067345,0.6482836240855677,0.7415387088994325,0.8883886700431539,1.0,0.7943512797881747,0.7943512797881747,0.7943512797881747,-1.0398613518197486,0.8833922261484162,1.3309671694764935,0.1754385964912286,-1.211072664359869,-1.211072664359869,-1.211072664359869,-1.4667817083692802,-1.3390928725701912,-2.267864783911,-2.016302016302008,-2.267864783911,0,0
2012-10-03,0.0,0.425688073394501,0.4892966360856367,0.4477064220183445,0.4227522935779628,0.4061162079510313,0.5703800786369484,0.5321100917431524,0.4697247706421775,0.4961467889908438,0.603169307756515,0.6923547400611524,0.7678193366266878,0.8450851900393296,0.9061773700305858,1.0,-0.9226713532513252,-0.4854368932038833,-0.4854368932038833,-0.4854368932038833,-2.2963604852686226,-0.3975265017667873,0.0443655723158853,-1.0964912280701733,-2.465397923875434,-2.465397923875434,-2.465397923875434,-2.7178602243313144,-2.591792656587466,-3.508771929824561,-3.260403260403255,0,0
2012-10-04,0.0,0.1204013377926463,0.4191750278706967,0.5150501672240856,0.519063545150488,0.5217391304347533,0.5236502627806936,0.6655518394649125,0.6451133407654995,0.6020066889632317,0.6299787169352816,0.724637681159415,0.8047337278106566,0.8733874820831425,0.9435897435897438,1.0,-1.6637478108581405,-1.318101933216176,-0.8826125330979706,-0.8826125330979706,-0.8826125330979706,-2.6863084922010283,-0.7950530035335635,-0.3549245785270605,-1.4912280701754432,-2.854671280276821,-2.854671280276821,-2.854671280276821,-3.106125970664364,-2.9805615550755893,-3.8938810440736,0,1
